name,views
Hlavní strana,61202
Speciální:Hledání,37817
Svatý Václav,4298
Den české státnosti,4031
Riemannova hypotéza,3244
Česko,2755
Tomáš Garrigue Masaryk,2472
Speciální:Poslední změny,2185
Sagvan Tofi,2163
Special:Search,2099
Speciální:Sledované stránky,1985
Tomáš Šebek,1910
Tom,1899
Dějiny počítačů,1599
Mnichovská dohoda,1565
První světová válka,1514
Praha,1478
Sojka obecná,1415
Zlatý míč,1403
Aspergerův syndrom,1374
Oldřich Vlček (herec),1367
Wikipedie,1361
Vznik Československa,1335
Problémy tisíciletí,1208
Hardware,1158
28. září,1129
Bořivoj Navrátil,1129
Německo,1108
Bechtěrevova nemoc,1038
Boleslav I.,1033
Heinrich Mattoni,1032
Karel IV.,987
Speciální:Přihlásit,984
Druhá světová válka,979
25. září,970
Jiří Wimmer,966
Třicetiletá válka,961
Software,957
Riemannova funkce zeta,954
Počítač,945
Česká Wikipedie,942
Debutové album,917
Země,913
Volby do zastupitelstev obcí v Česku 2018,863
Grigorij Perelman,859
Václav Postránecký,819
Jan Amos Komenský,806
Spojené státy americké,798
Původ světa,788
Seznam prezidentů Československa,787
Albert Einstein,781
Libor Vojkůvka,773
Hřib kovář,771
Sylvester Stallone,765
Brno,761
Česká hymna,722
Postavy seriálu Ulice,711
Evropská unie,710
Rusko,707
Bill Cosby,704
Československo,693
Wiki,692
Sitatunga,691
Austrálie,682
Evropa,682
Jakub Janda (1990),677
Sluneční soustava,667
Vlastislav Bříza,667
Spojené království,664
Francie,659
Newtonovy pohybové zákony,648
První republika,639
Jana Kocianová,635
Karel Čapek,633
Polsko,619
Ulice (seriál),617
Volby do Senátu Parlamentu České republiky 2018,617
Formát papíru,611
Milan Šimáček,610
Kraje v Česku,604
Marie Terezie,600
Operační systém,599
Švýcarsko,595
Bipolární afektivní porucha,594
Tvoje tvář má známý hlas (5. řada),594
Poincarého věta,589
Mattoni,584
Harry Potter,579
Krevní skupina,571
Pevný disk,568
Zvěrokruh,567
Můj přítel Monk,567
Kirk Douglas,567
Itálie,560
Konstanta jemné struktury,554
ADHD,552
Měsíc,550
Luka Modrić,546
Nikola Tesla,545
Miloš Zeman,545
Rakousko,541
Václav Havel,538
Speciální:ElectronPdf,538
Anna Polívková,531
Slovensko,530
Španělsko,529
Seznam měst v Česku podle počtu obyvatel,525
Richard Sorge,525
Prvočíslo,522
Staroměstský orloj,521
Island,519
William Shakespeare,519
Edvard Beneš,514
Kypr,514
Karel Gott,510
Ph.D.,509
Internet,504
Matematické symboly a značky,503
Jaromír Soukup,499
Kanada,498
Bitva na Bílé hoře,495
Björn Borg,494
Alexandr Pičuškin,494
Český státní svátek,494
Státní symboly České republiky,493
Švédsko,493
Slunce,488
Rakousko-Uhersko,487
Maďarsko,486
Michaela Badinková,484
G8,483
